,All Crime,Assault,Battery,Burglary,Deceptive,Homicide,Latitude,Longitude,Motor,Narcotics,Robbery,Theft,Trespassing,Weapons,lat,lon,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
768,688,34,99,49,35,0,41.9416095065,-87.7068622139,68,40,23,138,16,4,41.9416095065,-87.7068622139,"('-87.7068622139', '41.9416095065')",12,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
769,800,44,102,64,34,0,41.9416095065,-87.7023706375,80,27,12,232,14,2,41.9416095065,-87.7023706375,"('-87.7023706375', '41.9416095065')",12,22,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,4,0,3,1,0,0
770,591,24,82,48,30,1,41.9416095065,-87.6978790611,53,20,14,141,11,2,41.9416095065,-87.6978790611,"('-87.6978790611', '41.9416095065')",12,22,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,7,0,2,5,0,0
771,173,5,16,18,11,0,41.9416095065,-87.6933874847,8,7,8,51,1,0,41.9416095065,-87.6933874847,"('-87.6933874847', '41.9416095065')",63,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
772,1711,82,167,32,108,0,41.9416095065,-87.6888959082,31,101,20,855,36,5,41.9416095065,-87.6888959082,"('-87.6888959082', '41.9416095065')",63,20,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,7,1,4,8,0,0
773,739,22,63,77,49,0,41.9416095065,-87.6844043318,39,6,15,269,12,1,41.9416095065,-87.6844043318,"('-87.6844043318', '41.9416095065')",63,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,4,0,0
774,972,35,85,114,76,0,41.9416095065,-87.6799127554,41,8,21,389,25,3,41.9416095065,-87.6799127554,"('-87.6799127554', '41.9416095065')",63,20,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,1,4,2,17,10,0,0
775,778,35,72,132,53,0,41.9416095065,-87.675421179,50,4,27,256,15,1,41.9416095065,-87.675421179,"('-87.675421179', '41.9416095065')",63,18,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
776,1696,42,137,121,173,1,41.9416095065,-87.6709296026,52,14,48,844,37,0,41.9416095065,-87.6709296026,"('-87.6709296026', '41.9416095065')",34,18,50,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,1,6,1,19,10,2,0
777,867,9,45,106,61,0,41.9416095065,-87.6664380261,51,9,23,386,13,1,41.9416095065,-87.6664380261,"('-87.6664380261', '41.9416095065')",34,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,9,5,0,0
778,1052,19,73,126,81,0,41.9416095065,-87.6619464497,41,8,44,460,24,2,41.9416095065,-87.6619464497,"('-87.6619464497', '41.9416095065')",34,27,20,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,4,0,4,2,18,4,2,0
779,1253,23,104,147,100,0,41.9416095065,-87.6574548733,64,32,97,455,41,3,41.9416095065,-87.6574548733,"('-87.6574548733', '41.9416095065')",34,27,28,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,3,1,5,1,7,4,0,0
780,5230,195,831,172,475,0,41.9416095065,-87.6529632969,96,360,371,1803,195,27,41.9416095065,-87.6529632969,"('-87.6529632969', '41.9416095065')",34,27,73,0,0,0,0,0,0,1,0,1,5,2,1,0,1,0,18,0,14,2,5,1,22,8,4,0
781,3755,106,735,129,240,0,41.9416095065,-87.6484717205,100,189,266,1339,117,19,41.9416095065,-87.6484717205,"('-87.6484717205', '41.9416095065')",96,17,53,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,4,1,7,2,4,1,6,14,0,0
782,2328,95,298,136,187,0,41.9416095065,-87.643980144,91,35,95,975,57,1,41.9416095065,-87.643980144,"('-87.643980144', '41.9416095065')",34,17,37,0,0,0,0,0,0,0,0,1,2,1,0,0,3,0,4,1,6,2,4,1,13,10,0,0
783,947,27,109,54,137,0,41.9416095065,-87.6394885676,49,12,29,329,29,2,41.9416095065,-87.6394885676,"('-87.6394885676', '41.9416095065')",34,17,62,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,10,0,0
784,390,30,89,29,13,0,41.9371179301,-87.814660048,26,9,8,76,6,2,41.9371179301,-87.814660048,"('-87.814660048', '41.9371179301')",54,178,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
785,423,24,73,27,29,0,41.9371179301,-87.8101684716,40,13,8,76,5,0,41.9371179301,-87.8101684716,"('-87.8101684716', '41.9371179301')",54,178,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
786,707,49,130,59,56,0,41.9371179301,-87.8056768952,48,24,24,140,8,3,41.9371179301,-87.8056768952,"('-87.8056768952', '41.9371179301')",91,178,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,8,0,0
787,458,25,82,59,22,0,41.9371179301,-87.8011853188,28,12,5,94,6,1,41.9371179301,-87.8011853188,"('-87.8011853188', '41.9371179301')",91,178,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
788,469,21,64,57,43,1,41.9371179301,-87.7966937423,14,20,14,106,15,1,41.9371179301,-87.7966937423,"('-87.7966937423', '41.9371179301')",91,178,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0
789,652,44,118,80,29,1,41.9371179301,-87.7922021659,40,18,18,132,19,0,41.9371179301,-87.7922021659,"('-87.7922021659', '41.9371179301')",91,178,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
790,846,38,157,101,55,0,41.9371179301,-87.7877105895,54,32,32,122,12,3,41.9371179301,-87.7877105895,"('-87.7877105895', '41.9371179301')",93,178,6,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,3,1,0,2,8,0,0
791,1198,116,335,55,26,0,41.9371179301,-87.7832190131,40,79,50,241,27,11,41.9371179301,-87.7832190131,"('-87.7832190131', '41.9371179301')",93,178,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,0,0
792,572,30,93,55,34,1,41.9371179301,-87.7787274367,37,24,21,108,8,0,41.9371179301,-87.7787274367,"('-87.7787274367', '41.9371179301')",93,178,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0
793,697,42,124,54,40,0,41.9371179301,-87.7742358602,44,29,33,148,10,3,41.9371179301,-87.7742358602,"('-87.7742358602', '41.9371179301')",93,176,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,0,7,9,0,0
794,1079,62,156,95,47,0,41.9371179301,-87.7697442838,60,40,39,290,16,6,41.9371179301,-87.7697442838,"('-87.7697442838', '41.9371179301')",93,176,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,4,0,0
795,1734,100,346,106,151,2,41.9371179301,-87.7652527074,86,80,92,399,47,14,41.9371179301,-87.7652527074,"('-87.7652527074', '41.9371179301')",93,176,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,0,7,8,0,0
796,1102,71,211,115,36,0,41.9371179301,-87.760761131,78,59,52,149,17,19,41.9371179301,-87.760761131,"('-87.760761131', '41.9371179301')",93,176,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,0
797,1284,69,248,131,44,0,41.9371179301,-87.7562695545,76,71,46,250,24,9,41.9371179301,-87.7562695545,"('-87.7562695545', '41.9371179301')",93,175,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
798,744,41,135,68,21,0,41.9371179301,-87.7517779781,76,54,26,100,11,11,41.9371179301,-87.7517779781,"('-87.7517779781', '41.9371179301')",93,175,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
799,1907,147,328,87,98,2,41.9371179301,-87.7472864017,96,180,88,308,36,22,41.9371179301,-87.7472864017,"('-87.7472864017', '41.9371179301')",93,175,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,5,9,0,0
800,961,46,163,87,62,3,41.9371179301,-87.7427948253,65,43,21,174,26,11,41.9371179301,-87.7427948253,"('-87.7427948253', '41.9371179301')",93,175,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
801,781,41,149,94,16,1,41.9371179301,-87.7383032489,73,38,30,119,9,6,41.9371179301,-87.7383032489,"('-87.7383032489', '41.9371179301')",11,174,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0
802,489,21,76,43,17,0,41.9371179301,-87.7338116724,54,26,22,130,4,4,41.9371179301,-87.7338116724,"('-87.7338116724', '41.9371179301')",12,174,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
803,1752,109,275,156,90,0,41.9371179301,-87.729320096,109,99,67,371,28,10,41.9371179301,-87.729320096,"('-87.729320096', '41.9371179301')",12,174,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,0,2,8,0,0
804,1573,142,287,94,79,1,41.9371179301,-87.7248285196,114,82,69,298,49,10,41.9371179301,-87.7248285196,"('-87.7248285196', '41.9371179301')",12,174,17,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,3,0,1,0,5,0,2,7,0,0
805,1795,124,391,128,65,0,41.9371179301,-87.7203369432,156,74,96,306,31,16,41.9371179301,-87.7203369432,"('-87.7203369432', '41.9371179301')",12,174,24,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,4,0,0,9,0,0
806,1507,93,266,168,77,3,41.9371179301,-87.7158453668,136,50,74,299,21,12,41.9371179301,-87.7158453668,"('-87.7158453668', '41.9371179301')",12,167,14,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,2,1,1,5,0,0
807,1673,90,219,99,126,1,41.9371179301,-87.7113537903,106,77,97,535,28,11,41.9371179301,-87.7113537903,"('-87.7113537903', '41.9371179301')",12,167,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1,3,0,4,9,2,0
808,802,38,135,53,33,2,41.9371179301,-87.7068622139,99,37,32,170,8,4,41.9371179301,-87.7068622139,"('-87.7068622139', '41.9371179301')",12,173,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0
809,699,35,106,66,19,1,41.9371179301,-87.7023706375,70,47,28,138,14,8,41.9371179301,-87.7023706375,"('-87.7023706375', '41.9371179301')",12,173,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
810,695,35,108,57,36,1,41.9371179301,-87.6978790611,77,29,11,144,10,5,41.9371179301,-87.6978790611,"('-87.6978790611', '41.9371179301')",12,173,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,7,1,1,5,0,0
811,356,17,37,28,20,0,41.9371179301,-87.6933874847,54,5,7,88,9,0,41.9371179301,-87.6933874847,"('-87.6933874847', '41.9371179301')",12,173,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0
812,179,11,37,9,10,0,41.9371179301,-87.6888959082,8,1,6,52,3,0,41.9371179301,-87.6888959082,"('-87.6888959082', '41.9371179301')",63,171,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,0,0
813,520,23,58,43,43,0,41.9371179301,-87.6844043318,28,9,7,159,13,3,41.9371179301,-87.6844043318,"('-87.6844043318', '41.9371179301')",63,171,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0
814,585,32,79,52,33,0,41.9371179301,-87.6799127554,22,25,14,171,27,5,41.9371179301,-87.6799127554,"('-87.6799127554', '41.9371179301')",63,171,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,4,0,0
815,512,20,44,85,29,0,41.9371179301,-87.675421179,32,7,8,188,9,4,41.9371179301,-87.675421179,"('-87.675421179', '41.9371179301')",63,171,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
816,442,7,29,69,28,0,41.9371179301,-87.6709296026,25,5,11,175,13,0,41.9371179301,-87.6709296026,"('-87.6709296026', '41.9371179301')",34,171,13,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,0,5,1,4,0,0,0
817,1355,49,106,101,139,0,41.9371179301,-87.6664380261,54,10,34,611,31,2,41.9371179301,-87.6664380261,"('-87.6664380261', '41.9371179301')",34,172,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,4,0,12,4,0,0
818,855,12,59,92,67,0,41.9371179301,-87.6619464497,56,4,34,374,15,0,41.9371179301,-87.6619464497,"('-87.6619464497', '41.9371179301')",34,30,21,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,2,0,1,1,9,2,0,0
819,1072,24,66,158,78,0,41.9371179301,-87.6574548733,68,12,66,396,41,2,41.9371179301,-87.6574548733,"('-87.6574548733', '41.9371179301')",34,30,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
820,1264,28,132,93,81,1,41.9371179301,-87.6529632969,65,21,70,465,60,3,41.9371179301,-87.6529632969,"('-87.6529632969', '41.9371179301')",34,30,51,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,5,1,8,1,16,0,2,0
821,2852,125,286,112,216,1,41.9371179301,-87.6484717205,77,46,106,1459,74,3,41.9371179301,-87.6484717205,"('-87.6484717205', '41.9371179301')",34,29,47,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,2,1,5,2,11,1,14,7,0,0
822,2014,63,170,124,186,0,41.9371179301,-87.643980144,63,14,60,999,34,0,41.9371179301,-87.643980144,"('-87.643980144', '41.9371179301')",34,29,56,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,7,1,3,1,23,5,0,0
823,1091,35,99,53,169,0,41.9371179301,-87.6394885676,73,5,24,409,18,1,41.9371179301,-87.6394885676,"('-87.6394885676', '41.9371179301')",34,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,10,0,0
824,213,5,11,7,17,0,41.9371179301,-87.6349969912,16,4,2,112,1,0,41.9371179301,-87.6349969912,"('-87.6349969912', '41.9371179301')",34,29,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0
825,389,30,63,37,18,1,41.9326263537,-87.8056768952,28,9,6,57,13,0,41.9326263537,-87.8056768952,"('-87.8056768952', '41.9326263537')",91,178,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
826,507,35,110,51,18,0,41.9326263537,-87.8011853188,41,12,9,79,4,1,41.9326263537,-87.8011853188,"('-87.8011853188', '41.9326263537')",91,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
827,572,33,144,45,16,0,41.9326263537,-87.7966937423,42,27,11,69,7,5,41.9326263537,-87.7966937423,"('-87.7966937423', '41.9326263537')",91,178,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0
828,535,38,84,68,28,0,41.9326263537,-87.7922021659,47,13,6,103,9,0,41.9326263537,-87.7922021659,"('-87.7922021659', '41.9326263537')",91,178,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
829,1513,71,165,59,105,1,41.9326263537,-87.7877105895,58,41,39,698,16,4,41.9326263537,-87.7877105895,"('-87.7877105895', '41.9326263537')",93,178,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,0,0
830,659,39,133,44,43,0,41.9326263537,-87.7832190131,44,35,29,106,9,3,41.9326263537,-87.7832190131,"('-87.7832190131', '41.9326263537')",93,178,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,2,0,0
831,780,54,159,77,26,1,41.9326263537,-87.7787274367,59,40,23,118,8,7,41.9326263537,-87.7787274367,"('-87.7787274367', '41.9326263537')",93,178,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,0,0
832,1181,91,206,132,44,3,41.9326263537,-87.7742358602,89,54,53,138,24,26,41.9326263537,-87.7742358602,"('-87.7742358602', '41.9326263537')",93,176,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0
833,725,40,110,91,22,0,41.9326263537,-87.7697442838,62,40,23,118,9,7,41.9326263537,-87.7697442838,"('-87.7697442838', '41.9326263537')",93,176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
834,1345,75,255,74,47,1,41.9326263537,-87.7652527074,106,86,43,298,40,15,41.9326263537,-87.7652527074,"('-87.7652527074', '41.9326263537')",93,176,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,10,0,0
835,1019,46,164,121,38,3,41.9326263537,-87.760761131,77,57,44,167,9,6,41.9326263537,-87.760761131,"('-87.760761131', '41.9326263537')",93,176,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4,0,0
836,1247,86,205,114,63,0,41.9326263537,-87.7562695545,112,68,46,209,10,8,41.9326263537,-87.7562695545,"('-87.7562695545', '41.9326263537')",93,175,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0
837,1017,67,164,106,41,4,41.9326263537,-87.7517779781,99,61,35,148,7,8,41.9326263537,-87.7517779781,"('-87.7517779781', '41.9326263537')",93,175,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0
838,1218,75,200,62,57,2,41.9326263537,-87.7472864017,98,100,70,181,19,7,41.9326263537,-87.7472864017,"('-87.7472864017', '41.9326263537')",93,175,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,9,0,0
839,1242,58,145,63,55,1,41.9326263537,-87.7427948253,65,33,35,554,15,9,41.9326263537,-87.7427948253,"('-87.7427948253', '41.9326263537')",93,175,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,4,0,0
840,1226,71,219,113,106,4,41.9326263537,-87.7383032489,81,55,36,230,20,11,41.9326263537,-87.7383032489,"('-87.7383032489', '41.9326263537')",11,174,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,6,0,4,4,0,0
