,Indicator,Latitude,Longitude
13447,school,41.736145,-87.6528272
13448,place_of_worship,41.886143,-87.7653352
13449,school,42.0057307,-87.7279918
13450,school,41.9353101,-87.6628329
13451,school,41.9657674,-87.701223
13452,place_of_worship,41.9023356,-87.6819081
13453,school,41.7423031,-87.5597424
13454,school,42.0025316,-87.670335
13455,place_of_worship,41.8516991,-87.7217216
13456,place_of_worship,41.8454383,-87.7176643
13457,place_of_worship,41.947146,-87.650933
13458,school,41.9500322,-87.6453326
13459,school,41.8944769,-87.6744988
13460,place_of_worship,41.9433654,-87.6864451
13461,place_of_worship,41.8794769,-87.6942214
13462,place_of_worship,41.9364212,-87.6539437
13463,place_of_worship,41.9458654,-87.6783892
13464,place_of_worship,41.9555838,-87.6708834
13465,place_of_worship,41.7919776,-87.6831075
13466,school,41.648089,-87.7503285
13467,place_of_worship,41.8969766,-87.7172782
13468,place_of_worship,41.9500317,-87.7503364
13469,school,41.9055878,-87.7106116
13470,school,41.8971495,-87.6271627
13471,school,41.9311428,-87.7592251
13472,place_of_worship,41.7425339,-87.6533829
13473,place_of_worship,41.89531,-87.7128336
13474,place_of_worship,41.8589212,-87.7328333
13475,school,41.8622747,-87.7199511
13476,school,41.9012087,-87.6303335
13477,school,42.0057308,-87.7266773
13478,place_of_worship,41.8817679,-87.7005406
13479,school,41.9069767,-87.6944999
13480,school,41.8600321,-87.7497784
13481,place_of_worship,41.6923266,-87.62897
13482,grave_yard,41.982483,-87.6867449
13483,place_of_worship,41.6903122,-87.6233807
13484,place_of_worship,41.6924015,-87.6269227
13485,place_of_worship,41.6997566,-87.6189364
13486,place_of_worship,41.895865,-87.7731136
13487,place_of_worship,41.8638282,-87.6948022
13488,place_of_worship,41.8664212,-87.7239443
13489,place_of_worship,41.6978122,-87.6192141
13490,place_of_worship,41.8806415,-87.7513599
13491,place_of_worship,41.7647559,-87.6519945
13492,place_of_worship,41.7650338,-87.6450498
13493,school,41.8147551,-87.6972752
13494,place_of_worship,41.7105896,-87.6547711
13495,place_of_worship,41.8658656,-87.7281111
13496,school,41.748869,-87.6637405
13497,place_of_worship,41.7725315,-87.8870027
13498,place_of_worship,41.915032,-87.7333904
13499,place_of_worship,41.8944761,-87.7720023
13500,place_of_worship,41.9119765,-87.7170008
13501,place_of_worship,41.7526811,-87.835926
13502,place_of_worship,41.7919782,-87.6253277
13503,place_of_worship,41.7992,-87.663107
13504,place_of_worship,41.7833668,-87.6592175
13505,place_of_worship,41.7683671,-87.6447721
13506,place_of_worship,41.8586434,-87.7333888
13507,place_of_worship,41.7770842,-87.691292
13508,place_of_worship,41.7672559,-87.6503279
13509,place_of_worship,41.8514214,-87.7167214
13510,place_of_worship,41.7683669,-87.6561614
13511,place_of_worship,41.8955878,-87.7147781
13512,place_of_worship,41.7492004,-87.663939
13513,school,41.7547548,-87.6637137
13514,place_of_worship,41.9344673,-87.7485217
13515,place_of_worship,41.8880876,-87.752557
13516,place_of_worship,41.9461491,-87.6597855
13517,place_of_worship,41.9300309,-87.8303388
13518,place_of_worship,41.6789232,-87.6375476
13519,school,41.9385456,-87.7515339
13520,place_of_worship,41.8278108,-87.679775
13521,place_of_worship,41.7338754,-87.6553787
13522,school,41.8928102,-87.6861659
13523,place_of_worship,41.8697547,-87.6961656
13524,place_of_worship,41.8525325,-87.715888
13525,place_of_worship,41.7547562,-87.6333825
13526,place_of_worship,41.9483644,-87.8064495
13527,place_of_worship,41.7930368,-87.6253712
13528,place_of_worship,41.9036428,-87.7686691
13529,school,41.9033637,-87.9022849
13530,place_of_worship,41.9075316,-87.7747805
13531,place_of_worship,41.9097543,-87.7108894
13532,school,41.9770209,-87.7126373
13533,school,41.8738759,-87.6605317
13534,school,41.7495164,-87.6147184
13535,place_of_worship,41.9920709,-87.8042285
13536,place_of_worship,41.7158682,-87.5667127
13537,place_of_worship,41.8963889,-87.7536111
13538,place_of_worship,41.8980879,-87.6975553
13539,school,41.8230885,-87.6942199
13540,school,41.9180116,-87.65142
13541,school,41.9153104,-87.6350535
13542,school,41.8622172,-87.7210669
13543,place_of_worship,41.881421,-87.7417232
13544,place_of_worship,41.8958651,-87.7614464
13545,place_of_worship,41.7502638,-87.6552919
13546,place_of_worship,41.8655874,-87.7839464
13547,place_of_worship,41.8916987,-87.7508904
13548,place_of_worship,41.7658671,-87.6447721
13549,place_of_worship,41.763367,-87.6567169
13550,place_of_worship,41.911699,-87.6917222
13551,place_of_worship,41.7508671,-87.6583832
13552,place_of_worship,41.7503117,-87.650883
13553,school,41.8830441,-87.6374779
13554,school,41.8011447,-87.6325504
13555,school,41.9250325,-87.6458875
13556,place_of_worship,41.6860585,-87.6152854
13557,place_of_worship,41.9411433,-87.6708888
13558,post_office,42.015229,-87.8388583
13559,place_of_worship,41.7673631,-87.6155856
13560,school,41.6997566,-87.614214
13561,school,41.6417008,-87.6781038
13562,school,41.6619772,-87.8078307
13563,school,41.9028103,-87.6636653
13564,post_office,41.8644756,-87.8528376
13565,post_office,41.8230871,-87.8436694
13566,place_of_worship,42.0303398,-87.9073886
13567,place_of_worship,41.9564193,-87.8633962
13568,place_of_worship,41.8758638,-87.9114511
13569,place_of_worship,41.8808638,-87.9125624
13570,place_of_worship,41.8803083,-87.9064511
13571,place_of_worship,41.8764194,-87.9122845
13572,place_of_worship,41.8850307,-87.8842282
13573,place_of_worship,41.6880884,-87.790053
13574,post_office,41.6552427,-87.681681
13575,school,41.8382777,-87.7465832
13576,school,41.83531,-87.7606114
13577,place_of_worship,42.0260639,-87.7393988
13578,place_of_worship,42.0121205,-87.7561167
13579,place_of_worship,41.6400338,-87.7144938
13580,place_of_worship,41.6497561,-87.6947711
13581,place_of_worship,41.6400339,-87.7039379
13582,post_office,41.9975625,-87.7647424
13583,place_of_worship,41.6417005,-87.7144938
13584,place_of_worship,41.6453116,-87.7108827
13585,place_of_worship,41.6389799,-87.7072772
13586,place_of_worship,41.6473784,-87.7131216
13587,place_of_worship,41.6444781,-87.7023528
13588,place_of_worship,41.6432735,-87.7107936
13589,place_of_worship,41.9550304,-87.868952
13590,place_of_worship,41.6350338,-87.7106047
13591,place_of_worship,41.6407501,-87.7018655
13592,place_of_worship,41.6400338,-87.7108825
13593,place_of_worship,41.6405934,-87.7095848
13594,place_of_worship,41.6394783,-87.7008822
13595,place_of_worship,41.6437984,-87.7072392
13596,place_of_worship,42.0315598,-87.8922584
13597,place_of_worship,41.6603118,-87.6781042
13598,place_of_worship,41.6678117,-87.6786599
13599,place_of_worship,41.6755895,-87.6783823
13600,place_of_worship,41.6753117,-87.6772711
13601,place_of_worship,41.6614228,-87.6844932
13602,place_of_worship,41.6541498,-87.683157
13603,place_of_worship,41.6574191,-87.6817615
13604,post_office,41.9369749,-87.8700626
13605,post_office,41.8347534,-87.8667262
13606,post_office,41.879475,-87.902562
13607,post_office,41.8202187,-87.8173501
13608,post_office,41.8161274,-87.8719134
13609,post_office,41.8837964,-87.8386619
13610,post_office,41.8282583,-87.8172487
13611,post_office,41.9282481,-87.8311712
13612,post_office,41.7769163,-87.8064005
13613,post_office,41.6439393,-87.7060747
13614,post_office,41.6893984,-87.7981209
13615,post_office,41.736898,-87.8693986
13616,post_office,41.7009544,-87.7789163
13617,place_of_worship,41.6691997,-87.784219
13618,hospital,41.8611494,-87.8347761
13619,place_of_worship,41.8901501,-87.7835754
13620,place_of_worship,41.8811427,-87.7931138
13621,place_of_worship,41.8905872,-87.7942253
13622,place_of_worship,41.8831219,-87.7900309
13623,place_of_worship,41.8905871,-87.7947808
13624,place_of_worship,41.8764205,-87.7945026
13625,place_of_worship,41.8689206,-87.7970024
13626,place_of_worship,41.8883811,-87.7987003
13627,school,41.8980872,-87.7828362
13628,place_of_worship,41.8602536,-87.7069895
13629,place_of_worship,41.7797556,-87.6731068
13630,school,41.7669784,-87.6222713
13631,place_of_worship,41.8555885,-87.666442
13632,place_of_worship,41.8799506,-87.7052908
13633,place_of_worship,41.7653115,-87.6547724
13634,school,41.8653986,-87.6245529
13635,place_of_worship,41.8661435,-87.7161662
13636,place_of_worship,41.7794778,-87.6706067
13637,school,41.8883651,-87.7742245
13638,place_of_worship,41.8400321,-87.7720008
13639,place_of_worship,41.8605877,-87.750334
13640,place_of_worship,41.8403098,-87.7739453
13641,place_of_worship,41.8385705,-87.7513324
13642,place_of_worship,41.8531969,-87.7488858
13643,place_of_worship,41.8497542,-87.7692232
13644,place_of_worship,41.8264211,-87.767278
13645,place_of_worship,41.8468747,-87.7764648
13646,place_of_worship,41.8459863,-87.7529953
13647,place_of_worship,41.8472543,-87.7570005
13648,place_of_worship,41.8409044,-87.7468103
13649,place_of_worship,41.8616986,-87.7747793
13650,place_of_worship,41.8489892,-87.7562093
13651,place_of_worship,41.8528647,-87.7778274
13652,place_of_worship,41.8628414,-87.7737933
13653,place_of_worship,41.8489211,-87.7539449
13654,place_of_worship,41.8908648,-87.8031145
13655,place_of_worship,41.8686428,-87.7892245
13656,place_of_worship,41.906866,-87.7772518
13657,place_of_worship,41.8925315,-87.7942253
13658,place_of_worship,41.8930873,-87.7753358
13659,place_of_worship,41.8780873,-87.787558
13660,place_of_worship,41.8669762,-87.7845019
13661,place_of_worship,41.8761428,-87.7839467
13662,place_of_worship,41.875865,-87.7920025
13663,place_of_worship,41.9053093,-87.7920033
13664,place_of_worship,41.8822539,-87.7847802
13665,place_of_worship,41.8780872,-87.7897802
13666,place_of_worship,41.8853753,-87.7940165
13667,place_of_worship,41.9054052,-87.7841628
13668,place_of_worship,41.8689206,-87.7931135
13669,school,41.8832068,-87.7849244
13670,place_of_worship,41.8919402,-87.7844019
13671,school,41.889476,-87.7942252
13672,place_of_worship,41.6442011,-87.6303245
13673,place_of_worship,41.6480901,-87.6175463
13674,place_of_worship,41.644399,-87.6211304
13675,place_of_worship,41.6355902,-87.6211573
13676,place_of_worship,41.6443519,-87.6224954
13677,place_of_worship,41.6376016,-87.6272264
13678,place_of_worship,41.7611447,-87.6614392
13679,place_of_worship,41.8603103,-87.7058879
13680,place_of_worship,41.7250344,-87.6042142
13681,place_of_worship,41.7578118,-87.6333825
13682,place_of_worship,41.8957333,-87.7196978
13683,place_of_worship,41.8794768,-87.7017217
13684,place_of_worship,41.7635357,-87.6471233
13685,place_of_worship,41.747256,-87.6539386
13686,place_of_worship,41.909754,-87.7597801
13687,place_of_worship,41.7506172,-87.6581233
13688,place_of_worship,41.7456752,-87.5845073
13689,place_of_worship,41.7430895,-87.648105
13690,school,41.8575318,-87.7889463
13691,place_of_worship,41.8639217,-87.665331
13692,place_of_worship,41.8538477,-87.7938887
13693,place_of_worship,41.6975343,-87.6278255
13694,place_of_worship,41.9486433,-87.6533884
13695,place_of_worship,41.7250814,-87.6048351
13696,place_of_worship,41.9047543,-87.7211675
13697,place_of_worship,41.7494787,-87.6147706
13698,place_of_worship,41.7477025,-87.7487524
13699,school,41.9089213,-87.669499
13700,place_of_worship,41.6915376,-87.7355503
13701,place_of_worship,41.8950317,-87.7717246
13702,school,41.9489203,-87.7720038
13703,school,41.8253109,-87.6669967
13704,school,41.7222569,-87.5767132
13705,school,41.830849,-87.7834572
13706,grave_yard,41.7979657,-87.8664637
13707,grave_yard,42.0003086,-87.8003397
13708,grave_yard,41.8883255,-87.9301544
13709,grave_yard,41.9284351,-87.9043273
13710,place_of_worship,42.0187827,-87.8922644
13711,place_of_worship,42.0012776,-87.8378395
13712,place_of_worship,42.0243377,-87.8868589
13713,place_of_worship,42.0094741,-87.8753427
13714,place_of_worship,41.7783654,-87.8078336
13715,place_of_worship,42.0207291,-87.8872462
13716,place_of_worship,41.6570015,-87.6786131
13717,place_of_worship,42.0294735,-87.8914549
13718,place_of_worship,42.0164207,-87.8806266
13719,place_of_worship,41.6739228,-87.6833824
13720,school,41.6539229,-87.6833819
13721,place_of_worship,41.6605895,-87.682271
13722,place_of_worship,41.6539229,-87.6822708
13723,place_of_worship,41.6577716,-87.6845616
13724,place_of_worship,41.9044752,-87.8597835
13725,place_of_worship,41.8947532,-87.8522829
13726,place_of_worship,41.9300304,-87.8867297
13727,place_of_worship,41.8989198,-87.8558943
13728,place_of_worship,41.8972531,-87.86145
13729,place_of_worship,41.921975,-87.8745067
13730,place_of_worship,41.891142,-87.8597831
13731,place_of_worship,41.8941968,-87.9378415
13732,place_of_worship,41.9008642,-87.8586722
13733,place_of_worship,41.9083641,-87.855339
13734,place_of_worship,41.8941976,-87.8558941
13735,post_office,41.8638929,-87.8797756
13736,place_of_worship,41.9500298,-87.9317319
13737,place_of_worship,41.7471868,-87.6520275
13738,place_of_worship,41.8436437,-87.7106099
13739,school,42.0267509,-87.7548421
13740,place_of_worship,41.72809,-87.6072698
13741,place_of_worship,41.9330879,-87.6667219
13742,place_of_worship,41.8664213,-87.7122772
13743,place_of_worship,41.7783907,-87.6098675
13744,school,41.7923458,-87.7552218
13745,school,41.6886439,-87.7911641
13746,school,41.7772563,-87.6097711
13747,place_of_worship,41.7769785,-87.607271
13748,place_of_worship,41.8530881,-87.7122768
13749,school,41.6914216,-87.8031091
13750,place_of_worship,41.7267012,-87.6008807
13751,school,41.8928088,-87.8458937
13752,place_of_worship,41.8969586,-87.7462685
13753,place_of_worship,41.9435887,-87.7852442
13754,place_of_worship,41.7955889,-87.6647736
13755,school,41.8644763,-87.7750572
13756,place_of_worship,41.8589212,-87.7331111
13757,place_of_worship,41.8530881,-87.7178326
13758,place_of_worship,41.9364438,-87.6447721
13759,place_of_worship,41.6805871,-87.9322796
13760,place_of_worship,41.6782507,-87.6308115
13761,school,41.8691984,-87.7895022
13762,school,41.7764214,-87.7636654
13763,place_of_worship,41.7764214,-87.7639432
13764,place_of_worship,41.770589,-87.6739399
13765,place_of_worship,41.7219787,-87.6183812
13766,place_of_worship,41.898087,-87.8028369
13767,place_of_worship,41.8661427,-87.801447
13768,place_of_worship,41.881421,-87.7420009
13769,school,41.7472564,-87.6183817
13770,place_of_worship,41.8959757,-87.7257896
13771,place_of_worship,41.8663073,-87.7314482
13772,place_of_worship,41.8875319,-87.7556127
13773,place_of_worship,41.7680891,-87.6728287
13774,place_of_worship,41.8875319,-87.756446
13775,place_of_worship,41.7780892,-87.6547727
13776,place_of_worship,41.8518126,-87.7171501
13777,place_of_worship,41.8022557,-87.6450509
13778,place_of_worship,41.8925318,-87.7667243
13779,place_of_worship,41.7747557,-87.6642175
13780,place_of_worship,41.7683671,-87.6453277
13781,place_of_worship,41.8858653,-87.7450567
13782,place_of_worship,41.7375349,-87.5639352
13783,place_of_worship,41.8889209,-87.7483902
13784,place_of_worship,41.9116971,-87.8964517
13785,place_of_worship,41.8730881,-87.6994991
13786,place_of_worship,41.8772547,-87.6933879
13787,place_of_worship,41.7408679,-87.5847693
13788,place_of_worship,41.8619767,-87.7253331
13789,school,41.7525337,-87.661439
13790,place_of_worship,41.7525337,-87.6606057
13791,place_of_worship,41.713645,-87.6572713
13792,place_of_worship,41.9464236,-87.6595022
13793,place_of_worship,41.7689226,-87.6511613
13794,place_of_worship,41.8575325,-87.7075546
13795,place_of_worship,41.9030877,-87.7192229
13796,school,41.8955877,-87.730612
13797,place_of_worship,41.8533658,-87.7169992
13798,school,41.8803197,-87.7106539
13799,school,41.7747543,-87.8100558
13800,place_of_worship,41.69309,-87.6208807
13801,school,41.9614209,-87.6697782
13802,place_of_worship,41.8739211,-87.7372783
13803,school,41.7862315,-87.6930723
13804,place_of_worship,41.7242005,-87.6631051
13805,place_of_worship,41.7386458,-87.5800469
13806,school,41.7689226,-87.6522724
13807,school,41.7561457,-87.579214
13808,place_of_worship,41.6854503,-87.6309189
13809,place_of_worship,41.9464211,-87.6594997
13810,school,41.8008663,-87.6911636
13811,school,41.7564232,-87.6056038
13812,school,41.7766366,-87.7223702
13813,place_of_worship,41.9050323,-87.6886663
13814,school,41.9103105,-87.6344978
13815,place_of_worship,41.7903113,-87.6550509
13816,place_of_worship,41.7792002,-87.6611619
13817,place_of_worship,41.7269782,-87.6633829
13818,place_of_worship,41.7972553,-87.6881078
13819,place_of_worship,41.6822566,-87.6208804
13820,place_of_worship,41.8955878,-87.7197783
13821,place_of_worship,41.8975322,-87.7192228
13822,place_of_worship,41.7708671,-87.6447722
13823,school,41.9309007,-87.7774947
13824,place_of_worship,41.934583,-87.7486987
13825,place_of_worship,41.6858677,-87.625603
13826,place_of_worship,42.0195033,-87.6978497
13827,place_of_worship,41.8511767,-87.7302868
13828,place_of_worship,41.8322552,-87.6722748
13829,school,41.9763557,-87.699354
13830,place_of_worship,41.8733657,-87.7125552
13831,place_of_worship,41.7836445,-87.6639399
13832,place_of_worship,41.7766859,-87.6645014
13833,place_of_worship,41.9016984,-87.7672801
13834,school,41.7467,-87.7025514
13835,school,41.7791997,-87.7106082
13836,place_of_worship,41.7317753,-87.6049811
13837,place_of_worship,41.856144,-87.659775
13838,school,41.840311,-87.6428296
13839,school,41.8950321,-87.726723
13840,school,41.923088,-87.6631104
13841,school,41.8367,-87.6336625
13842,place_of_worship,41.9094766,-87.7097783
13843,school,41.8644772,-87.668109
13844,place_of_worship,41.8950321,-87.7242229
13845,place_of_worship,41.850588,-87.725055
13846,place_of_worship,41.8608656,-87.7292221
13847,place_of_worship,41.8976421,-87.6945479
13848,place_of_worship,41.9008657,-87.6775547
13849,place_of_worship,41.9003101,-87.7003333
13850,place_of_worship,41.7655893,-87.6542169
13851,school,41.7583676,-87.6069927
13852,place_of_worship,41.7417004,-87.663661
13853,place_of_worship,41.9116987,-87.7322791
13854,place_of_worship,41.8678103,-87.6961655
13855,place_of_worship,41.8728098,-87.7578346
13856,place_of_worship,41.7144784,-87.655049
13857,place_of_worship,41.7605899,-87.6056039
13858,school,41.9008657,-87.6892218
13859,place_of_worship,41.7805896,-87.6139381
13860,place_of_worship,41.7517004,-87.6639391
13861,place_of_worship,41.8816002,-87.733346
13862,place_of_worship,41.8658656,-87.7233887
13863,place_of_worship,41.7628114,-87.6639394
13864,place_of_worship,41.7517004,-87.6636612
13865,place_of_worship,41.8510501,-87.7255619
13866,place_of_worship,41.8947519,-87.7490265
13867,place_of_worship,41.9088855,-87.7115888
13868,place_of_worship,41.8650325,-87.7078326
13869,school,42.0071896,-87.7275466
13870,place_of_worship,41.743367,-87.666439
13871,school,41.9300317,-87.756725
13872,school,41.9470422,-87.6767816
13873,school,41.7359886,-87.6721808
13874,school,41.8853469,-87.8646128
13875,place_of_worship,41.7764219,-87.7075524
13876,place_of_worship,41.8622547,-87.7086658
13877,place_of_worship,41.8622545,-87.7231109
13878,place_of_worship,41.8597181,-87.708867
13879,place_of_worship,41.8708655,-87.7361671
13880,place_of_worship,41.7544781,-87.6622724
13881,place_of_worship,41.704201,-87.6200476
13882,place_of_worship,41.7808668,-87.6614398
13883,place_of_worship,41.8669763,-87.7739461
13884,place_of_worship,41.7115318,-87.6579808
13885,school,41.9297546,-87.6553325
13886,place_of_worship,41.9061429,-87.7561687
13887,school,41.8958655,-87.7208894
13888,place_of_worship,41.8944763,-87.7536683
13889,place_of_worship,41.903921,-87.7200563
13890,place_of_worship,41.9500304,-87.658395
13891,school,41.9754561,-87.7174883
13892,place_of_worship,41.8539214,-87.70561
13893,place_of_worship,41.8911618,-87.7520666
13894,place_of_worship,41.9155875,-87.7483909
13895,school,41.892531,-87.8461715
13896,school,41.8514217,-87.6789423
13897,place_of_worship,41.7769785,-87.6114379
13898,place_of_worship,41.6842012,-87.615047
13899,place_of_worship,41.9316983,-87.7633919
13900,place_of_worship,41.6796565,-87.6184508
13901,place_of_worship,41.8494771,-87.6925538
13902,school,41.8497549,-87.6925538
13903,place_of_worship,41.8666991,-87.712555
13904,place_of_worship,41.9364212,-87.6500546
13905,place_of_worship,41.9114209,-87.7283901
13906,school,41.9050325,-87.6619986
13907,place_of_worship,41.7762638,-87.6475424
13908,place_of_worship,41.9309673,-87.7365323
13909,place_of_worship,41.7286437,-87.7892206
13910,place_of_worship,41.7423283,-87.5591962
13911,school,41.8600977,-87.7915055
13912,place_of_worship,41.7250341,-87.6350486
13913,school,41.9016991,-87.6842216
13914,school,41.7714224,-87.6683841
13915,school,41.8356049,-87.6527533
13916,school,41.645503,-87.6141329
13917,place_of_worship,41.8780878,-87.7308893
13918,place_of_worship,41.9294758,-87.7853371
13919,place_of_worship,41.7047554,-87.7333848
13920,place_of_worship,41.7485256,-87.6516547
13921,place_of_worship,41.7490171,-87.6637888
13922,place_of_worship,41.8411436,-87.7150544
13923,place_of_worship,41.9222541,-87.7317239
13924,place_of_worship,41.8916977,-87.8464493
13925,place_of_worship,42.0244123,-87.7567094
13926,place_of_worship,41.8964206,-87.7706135
13927,place_of_worship,41.847255,-87.6842202
13928,place_of_worship,41.851699,-87.731722
13929,place_of_worship,41.8514217,-87.6794978
13930,place_of_worship,41.9089207,-87.7531132
13931,school,41.8969768,-87.6833881
13932,place_of_worship,41.727256,-87.6625496
13933,place_of_worship,41.7664226,-87.6539391
13934,place_of_worship,41.7500336,-87.6758838
13935,school,41.8789219,-87.6217188
13936,place_of_worship,41.761613,-87.6542311
13937,school,41.7586457,-87.5739361
13938,school,41.8703102,-87.7064438
13939,school,41.9386433,-87.6619995
13940,place_of_worship,41.7397241,-87.7904797
13941,school,41.68559,-87.6206028
13942,place_of_worship,41.9283597,-87.6564358
13943,place_of_worship,41.9500316,-87.7517254
13944,place_of_worship,41.969777,-87.6557788
13945,school,41.9697434,-87.6557787
13946,place_of_worship,41.850311,-87.6328295
13947,place_of_worship,41.8819924,-87.7535768
13948,school,41.9172547,-87.6550543
13949,place_of_worship,41.8972543,-87.7331122
13950,school,41.6872566,-87.6197694
13951,place_of_worship,41.8375326,-87.7147765
13952,place_of_worship,41.6867011,-87.6197694
13953,place_of_worship,41.9314204,-87.7708922
13954,place_of_worship,41.857255,-87.6689421
13955,place_of_worship,41.8586434,-87.7308887
13956,place_of_worship,41.9965458,-87.6975301
13957,place_of_worship,41.911699,-87.6919999
13958,place_of_worship,41.8390493,-87.6331444
13959,place_of_worship,41.7911446,-87.6550509
13960,place_of_worship,41.8997546,-87.678388
13961,school,41.8390429,-87.6325779
13962,place_of_worship,41.8389222,-87.6333847
13963,place_of_worship,41.7261111,-87.5861111
13964,place_of_worship,41.7255556,-87.5869444
13965,place_of_worship,41.7286111,-87.5605556
13966,place_of_worship,41.7191667,-87.5361111
13967,place_of_worship,41.7183113,-87.5362211
13968,place_of_worship,41.7277778,-87.5575
13969,place_of_worship,42.0291667,-87.695
13970,place_of_worship,42.0227778,-87.6897222
13971,place_of_worship,41.7433333,-87.6213889
13972,place_of_worship,41.7275,-87.5769444
13973,school,41.9252778,-87.77
13974,school,41.8975,-87.7219444
13975,school,41.7947222,-87.6902778
13976,place_of_worship,41.8688889,-87.8452778
13977,place_of_worship,41.8719444,-87.8511111
13978,place_of_worship,41.7441667,-87.5583333
13979,place_of_worship,41.7441667,-87.5602778
13980,place_of_worship,41.7455556,-87.5552778
13981,place_of_worship,41.7447222,-87.5572222
13982,place_of_worship,41.8825,-87.8561111
13983,place_of_worship,41.8897222,-87.8541667
13984,place_of_worship,41.8732914,-87.8390673
13985,place_of_worship,41.8719444,-87.8511111
13986,place_of_worship,41.8127778,-87.7486111
13987,place_of_worship,41.7722222,-87.7013889
13988,place_of_worship,41.7441667,-87.5627778
13989,place_of_worship,41.7644444,-87.6713889
13990,place_of_worship,41.8725,-87.8536111
13991,place_of_worship,41.8891667,-87.8569444
13992,place_of_worship,41.8732529,-87.8389409
13993,place_of_worship,41.8739468,-87.8543665
13994,place_of_worship,41.7627778,-87.6963889
13995,place_of_worship,41.8036111,-87.7463889
13996,place_of_worship,41.8877778,-87.8586111
13997,place_of_worship,41.7644031,-87.6903101
13998,place_of_worship,41.7358333,-87.5511111
13999,place_of_worship,41.7369444,-87.5558333
14000,place_of_worship,41.7388889,-87.5522222
14001,place_of_worship,41.7403302,-87.5511036
14002,place_of_worship,41.7425,-87.5438889
14003,place_of_worship,41.7436111,-87.5461111
14004,place_of_worship,41.7444444,-87.5475
14005,place_of_worship,41.7461111,-87.5483333
14006,place_of_worship,41.7461111,-87.5530556
14007,place_of_worship,41.7830556,-87.8883333
14008,place_of_worship,41.785714,-87.8964799
14009,place_of_worship,41.7758333,-87.8772222
14010,place_of_worship,41.7833333,-87.8930556
14011,place_of_worship,41.7716667,-87.8819444
14012,place_of_worship,41.7644699,-87.6885823
14013,place_of_worship,41.8819444,-87.8597222
14014,place_of_worship,41.8883333,-87.8594444
14015,place_of_worship,41.7588889,-87.6827778
14016,place_of_worship,41.7644578,-87.6888892
14017,place_of_worship,41.8155556,-87.7969444
14018,place_of_worship,41.8191667,-87.7927778
14019,place_of_worship,41.8016917,-87.7597776
14020,place_of_worship,41.85,-87.8452778
14021,place_of_worship,41.8866667,-87.8658333
14022,place_of_worship,41.8852778,-87.8616667
14023,place_of_worship,41.8250843,-87.7977778
14024,place_of_worship,42.02,-87.6808333
14025,place_of_worship,42.0091667,-87.6905556
14026,place_of_worship,42.0122879,-87.6977067
14027,place_of_worship,42.0055556,-87.6702778
14028,place_of_worship,41.8864442,-87.8804997
14029,place_of_worship,42.0266924,-87.7569982
14030,school,41.8836419,-87.8781169
14031,place_of_worship,41.8855861,-87.9056179
14032,place_of_worship,41.8886417,-87.8970065
14033,place_of_worship,41.8863054,-87.8804131
14034,place_of_worship,41.8891973,-87.8889507
14035,school,41.8941988,-87.726723
14036,place_of_worship,41.7158663,-87.7442188
14037,place_of_worship,41.730866,-87.7711645
14038,place_of_worship,41.7375319,-87.8681123
14039,place_of_worship,41.6771765,-87.664446
14040,place_of_worship,41.7206177,-87.7551292
14041,place_of_worship,41.7219773,-87.755886
14042,place_of_worship,41.7154198,-87.7208501
14043,place_of_worship,41.6980889,-87.7275511
14044,place_of_worship,41.7187559,-87.7777667
14045,place_of_worship,41.7033779,-87.7239353
14046,place_of_worship,41.7225331,-87.7375521
14047,place_of_worship,41.7161645,-87.7426743
14048,place_of_worship,41.7044775,-87.7467187
14049,place_of_worship,41.7172548,-87.7900537
14050,place_of_worship,41.715311,-87.7292183
14051,place_of_worship,41.7283659,-87.7811647
14052,place_of_worship,41.7211441,-87.7478302
14053,place_of_worship,41.7158667,-87.708662
14054,place_of_worship,41.7185298,-87.7032437
14055,place_of_worship,41.7194616,-87.7094824
14056,place_of_worship,41.7192149,-87.7061704
14057,place_of_worship,41.7319779,-87.6944952
14058,place_of_worship,41.7248373,-87.7221285
14059,place_of_worship,41.7161443,-87.7303295
14060,place_of_worship,41.7108665,-87.7311627
14061,place_of_worship,41.7272548,-87.779498
14062,place_of_worship,41.7158668,-87.703384
14063,place_of_worship,41.7228112,-87.7072732
14064,place_of_worship,41.830377,-87.7856217
14065,place_of_worship,41.6680881,-87.8303316
14066,school,41.6617798,-87.775883
14067,place_of_worship,41.6664214,-87.8356095
14068,place_of_worship,41.6672549,-87.8164422
14069,place_of_worship,41.88892,-87.8397823
14070,place_of_worship,41.8794272,-87.8397598
14071,place_of_worship,41.8786103,-87.8421976
14072,place_of_worship,41.8841979,-87.838671
14073,place_of_worship,41.9344754,-87.8181162
14074,place_of_worship,41.9328088,-87.8214496
14075,place_of_worship,41.8811423,-87.8397821
14076,place_of_worship,41.8769107,-87.8392546
14077,place_of_worship,41.8830867,-87.8406156
14078,place_of_worship,41.8930867,-87.8347822
14079,place_of_worship,41.9232801,-87.8091401
14080,place_of_worship,41.9294756,-87.8067268
14081,place_of_worship,41.8647531,-87.8781163
14082,place_of_worship,41.8653088,-87.8697827
14083,place_of_worship,41.9269753,-87.8336721
14084,place_of_worship,41.6655883,-87.8108864
14085,place_of_worship,41.6605888,-87.7622736
14086,place_of_worship,41.6594833,-87.7930169
14087,place_of_worship,41.6644773,-87.7956082
14088,place_of_worship,41.6614219,-87.7831077
