,RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
1701,2306,2201 W Cermak Rd,25,31,Lower West Side,1,41.852026,-87.680849,1,41.852026,-87.680849,"(41.852026, -87.680849)"
1702,5323,2201 W Roscoe St,32,5,North Center,1,41.943058,-87.68347,1,41.943058,-87.68347,"(41.943058, -87.683470)"
1703,579,2204 W North Ave,1,24,West Town,2,41.910507,-87.68264,0,41.910507,-87.68264,"(41.910507, -87.682640)"
1704,2157,2205 W Belmont Ave,32,5,North Center,2,41.939371,-87.683545,1,41.939371,-87.683545,"(41.939371, -87.683545)"
1705,836,2207 W Montrose Ave,47,5,North Center,1,41.96125,-87.684159,0,41.96125,-87.684159,"(41.961250, -87.684159)"
1706,2111,221 E Balbo Dr,2,32,Loop,1,41.873166,-87.622054,1,41.873166,-87.622054,"(41.873166, -87.622054)"
1707,4423,221 N LaSalle St,42,32,Loop,2,41.886321,-87.632398,1,41.886321,-87.632398,"(41.886321, -87.632398)"
1708,4067,221 N Wells St,42,32,Loop,3,41.886334,-87.633896,1,41.886334,-87.633896,"(41.886334, -87.633896)"
1709,3449,221 S Michigan Ave,42,32,Loop,1,41.87928,-87.624073,1,41.87928,-87.624073,"(41.879280, -87.624073)"
1710,4326,221 W Walton St,27,8,Near North Side,2,41.89962,-87.634715,1,41.89962,-87.634715,"(41.899620, -87.634715)"
1711,686,2210 N Halsted St,43,7,Lincoln Park,1,41.922093,-87.648841,0,41.922093,-87.648841,"(41.922093, -87.648841)"
1712,4388,2210 W 95th St,19,72,Beverly,2,41.721207,-87.677644,1,41.721207,-87.677644,"(41.721207, -87.677644)"
1713,3644,2210 W Pershing Rd,11,59,McKinley Park,1,41.823185,-87.680473,1,41.823185,-87.680473,"(41.823185, -87.680473)"
1714,5167,2210 W Pershing Rd,11,59,McKinley Park,2,41.823185,-87.680473,1,41.823185,-87.680473,"(41.823185, -87.680473)"
1715,5062,2210 W Touhy Ave,49,2,West Ridge,1,42.012386,-87.686473,1,42.012386,-87.686473,"(42.012386, -87.686473)"
1716,2263,2211 N California Ave,1,22,Logan Square,1,41.922314,-87.69725,1,41.922314,-87.69725,"(41.922314, -87.697250)"
1717,7067,2211 N California Ave,1,22,Logan Square,3,41.922314,-87.69725,0,41.922314,-87.69725,"(41.922314, -87.697250)"
1718,1340,2211 W 18th Pl,25,31,Lower West Side,1,41.85655,-87.681317,1,41.85655,-87.681317,"(41.856550, -87.681317)"
1719,1066,2212 W Armitage Ave,32,22,Logan Square,2,41.917794,-87.683026,0,41.917794,-87.683026,"(41.917794, -87.683026)"
1720,6158,2216 W Hirsch St,1,24,West Town,2,41.906863,-87.682924,1,41.906863,-87.682924,"(41.906863, -87.682924)"
1721,6401,222 N LaSalle St,42,32,Loop,3,41.886297,-87.632506,1,41.886297,-87.632506,"(41.886297, -87.632506)"
1722,4989,222 S Riverside Plz,2,28,Near West Side,1,41.878964,-87.638665,1,41.878964,-87.638665,"(41.878964, -87.638665)"
1723,478,222 W Ontario St,42,8,Near North Side,1,41.893319,-87.634531,0,41.893319,-87.634531,"(41.893319, -87.634531)"
1724,7075,222 W Superior St,42,8,Near North Side,1,41.895736,-87.63459,0,41.895736,-87.63459,"(41.895736, -87.634590)"
1725,169,2221 N Western Ave,32,22,Logan Square,1,41.922311,-87.68738,0,41.922311,-87.68738,"(41.922311, -87.687380)"
1726,3232,2221 S Lawndale Ave,22,30,South Lawndale,1,41.851144,-87.717225,1,41.851144,-87.717225,"(41.851144, -87.717225)"
1727,6202,2221 S Lawndale Ave,22,30,South Lawndale,2,41.851144,-87.717225,1,41.851144,-87.717225,"(41.851144, -87.717225)"
1728,4500,2222 N Western Ave,1,22,Logan Square,2,41.922317,-87.687694,1,41.922317,-87.687694,"(41.922317, -87.687694)"
1729,6518,2222 W North Ave,1,24,West Town,1,41.910493,-87.683225,0,41.910493,-87.683225,"(41.910493, -87.683225)"
1730,2315,2225 W Chicago Ave,32,24,West Town,1,41.895703,-87.682673,1,41.895703,-87.682673,"(41.895703, -87.682673)"
1731,2316,2225 W Chicago Ave,32,24,West Town,1,41.895703,-87.682673,1,41.895703,-87.682673,"(41.895703, -87.682673)"
1732,6519,2225 W North Ave,1,24,West Town,1,41.910223,-87.683278,0,41.910223,-87.683278,"(41.910223, -87.683278)"
1733,4144,2228 S Whipple St,24,30,South Lawndale,1,41.851213,-87.701723,1,41.851213,-87.701723,"(41.851213, -87.701723)"
1734,4146,2228 S Whipple St,24,30,South Lawndale,1,41.851213,-87.701723,1,41.851213,-87.701723,"(41.851213, -87.701723)"
1735,4651,223 N Keeler Ave,28,26,West Garfield Park,0,41.884051,-87.730475,1,41.884051,-87.730475,"(41.884051, -87.730475)"
1736,4070,223 N Wells St,42,32,Loop,3,41.886344,-87.633888,1,41.886344,-87.633888,"(41.886344, -87.633888)"
1737,3061,223 W Jackson Blvd,2,32,Loop,1,41.877983,-87.634173,1,41.877983,-87.634173,"(41.877983, -87.634173)"
1738,2485,2230 W Cortland St,32,22,Logan Square,1,41.916261,-87.683246,1,41.916261,-87.683246,"(41.916261, -87.683246)"
1739,2486,2230 W Cortland St,32,22,Logan Square,1,41.916261,-87.683246,1,41.916261,-87.683246,"(41.916261, -87.683246)"
1740,2576,2230 W Dickens Ave,32,22,Logan Square,1,41.919311,-87.683423,1,41.919311,-87.683423,"(41.919311, -87.683423)"
1741,6905,2232 W Armitage Ave,32,22,Logan Square,1,41.917786,-87.683419,0,41.917786,-87.683419,"(41.917786, -87.683419)"
1742,3077,2233 S Kedzie Ave,24,30,South Lawndale,1,41.851075,-87.705045,1,41.851075,-87.705045,"(41.851075, -87.705045)"
1743,4942,2233 S Kedzie Ave,24,30,South Lawndale,4,41.851075,-87.705045,1,41.851075,-87.705045,"(41.851075, -87.705045)"
1744,4622,2233 W Division St,32,24,West Town,3,41.902931,-87.683023,1,41.902931,-87.683023,"(41.902931, -87.683023)"
1745,225,2234 N Clark St,43,7,Lincoln Park,5,41.922751,-87.638943,0,41.922751,-87.638943,"(41.922751, -87.638943)"
1746,4891,2234 N Western Ave,1,22,Logan Square,1,41.922766,-87.687711,1,41.922766,-87.687711,"(41.922766, -87.687711)"
1747,1006,2234 W North Ave,1,24,West Town,1,41.910463,-87.683762,0,41.910463,-87.683762,"(41.910463, -87.683762)"
1748,4877,2235 N Hamilton Ave,32,22,Logan Square,2,41.92185,-87.681263,1,41.92185,-87.681263,"(41.921850, -87.681263)"
1749,4283,2235 N Milwaukee Ave,1,22,Logan Square,1,41.92173,-87.695394,1,41.92173,-87.695394,"(41.921730, -87.695394)"
1750,4646,2235 N Milwaukee Ave,1,22,Logan Square,1,41.92173,-87.695394,1,41.92173,-87.695394,"(41.921730, -87.695394)"
1751,4322,2235 N Sheffield Ave,43,7,Lincoln Park,1,41.922397,-87.653285,1,41.922397,-87.653285,"(41.922397, -87.653285)"
1752,4328,2235 N Sheffield Ave,43,7,Lincoln Park,1,41.922397,-87.653285,1,41.922397,-87.653285,"(41.922397, -87.653285)"
1753,4467,2235 N Sheffield Ave,43,7,Lincoln Park,1,41.922397,-87.653285,1,41.922397,-87.653285,"(41.922397, -87.653285)"
1754,4474,2235 N Sheffield Ave,43,7,Lincoln Park,1,41.922397,-87.653285,1,41.922397,-87.653285,"(41.922397, -87.653285)"
1755,5036,2235 N Sheffield Ave,43,7,Lincoln Park,2,41.922397,-87.653285,1,41.922397,-87.653285,"(41.922397, -87.653285)"
1756,4336,2236 N Rockwell St,1,22,Logan Square,3,41.922801,-87.692963,1,41.922801,-87.692963,"(41.922801, -87.692963)"
1757,5828,2236 W Lawrence Ave,47,4,Lincoln Square,0,41.968794,-87.685487,1,41.968794,-87.685487,"(41.968794, -87.685487)"
1758,3328,2237 W Lunt Ave,50,2,West Ridge,1,42.008606,-87.686831,1,42.008606,-87.686831,"(42.008606, -87.686831)"
1759,3426,224 S Michigan Ave,42,32,Loop,2,41.879164,-87.624594,1,41.879164,-87.624594,"(41.879164, -87.624594)"
1760,3447,224 S Michigan Ave,42,32,Loop,1,41.879164,-87.624594,1,41.879164,-87.624594,"(41.879164, -87.624594)"
1761,3103,2240 N Kilbourn Ave,31,20,Hermosa,1,41.921786,-87.739089,1,41.921786,-87.739089,"(41.921786, -87.739089)"
1762,2058,2240 S Ashland Ave,25,31,Lower West Side,1,41.85175,-87.666194,1,41.85175,-87.666194,"(41.851750, -87.666194)"
1763,6707,2240 W Armitage Ave,32,22,Logan Square,1,41.917783,-87.683577,0,41.917783,-87.683577,"(41.917783, -87.683577)"
1764,122,2241 N Western Ave,32,22,Logan Square,1,41.922813,-87.687393,0,41.922813,-87.687393,"(41.922813, -87.687393)"
1765,7291,2241 S Pulaski Rd,22,29,North Lawndale,1,41.850344,-87.724542,0,41.850344,-87.724542,"(41.850344, -87.724542)"
1766,4089,2242 S Wentworth Ave,25,34,Armour Square,3,41.851674,-87.632156,1,41.851674,-87.632156,"(41.851674, -87.632156)"
1767,4938,2245 N McVicker Ave,37,19,Belmont Cragin,1,41.921251,-87.776662,1,41.921251,-87.776662,"(41.921251, -87.776662)"
1768,5259,2245 N Southport Ave,32,7,Lincoln Park,2,41.922422,-87.662975,1,41.922422,-87.662975,"(41.922422, -87.662975)"
1769,3056,2245 W Jackson Blvd,2,28,Near West Side,2,41.877433,-87.68301,1,41.877433,-87.68301,"(41.877433, -87.683010)"
1770,6893,225 N Columbus Dr,42,32,Loop,1,41.88601,-87.620485,0,41.88601,-87.620485,"(41.886010, -87.620485)"
1771,3425,225 N Michigan Ave,42,32,Loop,1,41.886106,-87.624358,1,41.886106,-87.624358,"(41.886106, -87.624358)"
1772,3446,225 N Michigan Ave,42,32,Loop,2,41.886106,-87.624358,1,41.886106,-87.624358,"(41.886106, -87.624358)"
1773,5276,225 N Michigan Ave,42,32,Loop,2,41.886106,-87.624358,1,41.886106,-87.624358,"(41.886106, -87.624358)"
1774,3967,225 N Wabash Ave,42,32,Loop,3,41.886028,-87.626083,1,41.886028,-87.626083,"(41.886028, -87.626083)"
1775,5869,225 W 33rd St,11,34,Armour Square,2,41.834464,-87.632962,1,41.834464,-87.632962,"(41.834464, -87.632962)"
1776,3517,225 W Monroe St,2,32,Loop,3,41.880539,-87.634229,1,41.880539,-87.634229,"(41.880539, -87.634229)"
1777,7137,225 W Ohio St,42,8,Near North Side,1,41.892249,-87.634539,0,41.892249,-87.634539,"(41.892249, -87.634539)"
1778,5141,2250 N Clifton Ave,32,7,Lincoln Park,2,41.922627,-87.657317,1,41.922627,-87.657317,"(41.922627, -87.657317)"
1779,1556,2250 W 95th St,19,72,Beverly,2,41.721188,-87.678786,1,41.721188,-87.678786,"(41.721188, -87.678786)"
1780,1407,2251 W 50th Pl,16,63,Gage Park,1,41.80193,-87.680903,1,41.80193,-87.680903,"(41.801930, -87.680903)"
1781,5456,2251 W Lawrence Ave,47,4,Lincoln Square,1,41.968529,-87.68567,1,41.968529,-87.68567,"(41.968529, -87.685670)"
1782,6916,2252 N Western Ave,1,22,Logan Square,1,41.922892,-87.687758,0,41.922892,-87.687758,"(41.922892, -87.687758)"
1783,6045,2255 N Clark St,43,7,Lincoln Park,1,41.923267,-87.638858,1,41.923267,-87.638858,"(41.923267, -87.638858)"
1784,1508,2255 W 79th St,18,70,Ashburn,1,41.749095,-87.679637,1,41.749095,-87.679637,"(41.749095, -87.679637)"
1785,3030,2256 W Irving Park Rd,47,5,North Center,1,41.954186,-87.685301,1,41.954186,-87.685301,"(41.954186, -87.685301)"
1786,5080,2257 W Belmont Ave,32,5,North Center,2,41.939359,-87.684552,1,41.939359,-87.684552,"(41.939359, -87.684552)"
1787,4782,2257 W Irving Park Rd,47,5,North Center,2,41.953917,-87.685293,1,41.953917,-87.685293,"(41.953917, -87.685293)"
1788,5050,2258 W Erie St,1,24,West Town,1,41.893202,-87.68328,1,41.893202,-87.68328,"(41.893202, -87.683280)"
1789,813,226 S Wabash Ave,42,32,Loop,2,41.879112,-87.626257,0,41.879112,-87.626257,"(41.879112, -87.626257)"
1790,6539,226 S Wabash Ave,42,32,Loop,1,41.879112,-87.626257,0,41.879112,-87.626257,"(41.879112, -87.626257)"
1791,4452,226 W 104th Pl,34,49,Roseland,2,41.704502,-87.629043,1,41.704502,-87.629043,"(41.704502, -87.629043)"
1792,2944,2262 N Halsted St,43,7,Lincoln Park,2,41.922858,-87.648866,1,41.922858,-87.648866,"(41.922858, -87.648866)"
1793,4319,2274 N Lincoln Ave,43,7,Lincoln Park,1,41.92299,-87.645587,1,41.92299,-87.645587,"(41.922990, -87.645587)"
1794,4153,2284 N Lockwood Ave,37,19,Belmont Cragin,1,41.921851,-87.758712,1,41.921851,-87.758712,"(41.921851, -87.758712)"
1795,5383,2295 N Milwaukee Ave,1,22,Logan Square,1,41.922811,-87.697083,1,41.922811,-87.697083,"(41.922811, -87.697083)"
1796,3993,23 S Wabash Ave,42,32,Loop,2,41.881392,-87.625981,1,41.881392,-87.625981,"(41.881392, -87.625981)"
1797,6117,23 W Illinois St,42,8,Near North Side,2,41.890714,-87.628916,1,41.890714,-87.628916,"(41.890714, -87.628916)"
1798,302,230 E Ohio St,42,8,Near North Side,1,41.892715,-87.621849,0,41.892715,-87.621849,"(41.892715, -87.621849)"
1799,5275,230 S Clark St,42,32,Loop,1,41.878546,-87.630887,1,41.878546,-87.630887,"(41.878546, -87.630887)"
1800,4679,230 S LaSalle St,42,32,Loop,2,41.878718,-87.632313,1,41.878718,-87.632313,"(41.878718, -87.632313)"
1801,6476,230 S Wabash Ave,42,32,Loop,1,41.879071,-87.626256,0,41.879071,-87.626256,"(41.879071, -87.626256)"
1802,1480,230 W 69th St,6,69,Greater Grand Crossing,1,41.769189,-87.630802,1,41.769189,-87.630802,"(41.769189, -87.630802)"
1803,6412,230 W Washington St,42,32,Loop,1,41.883341,-87.634366,1,41.883341,-87.634366,"(41.883341, -87.634366)"
1804,4656,2300 N Sheffield Ave,32,7,Lincoln Park,1,41.923611,-87.653633,1,41.923611,-87.653633,"(41.923611, -87.653633)"
1805,3905,2300 N Stockton Dr,43,7,Lincoln Park,1,41.92382,-87.635923,1,41.92382,-87.635923,"(41.923820, -87.635923)"
1806,4296,2300 N Western Ave,1,22,Logan Square,1,41.923471,-87.687691,1,41.923471,-87.687691,"(41.923471, -87.687691)"
1807,4614,2300 N Western Ave,1,22,Logan Square,1,41.923471,-87.687691,1,41.923471,-87.687691,"(41.923471, -87.687691)"
1808,7009,2300 S Kedzie Ave,24,30,South Lawndale,1,41.849814,-87.705331,0,41.849814,-87.705331,"(41.849814, -87.705331)"
1809,3698,2300 S Pulaski Rd,22,29,North Lawndale,1,41.849467,-87.72488,1,41.849467,-87.72488,"(41.849467, -87.724880)"
1810,6575,2300 W 52nd St,16,63,Gage Park,1,41.798974,-87.681909,0,41.798974,-87.681909,"(41.798974, -87.681909)"
1811,5956,2300 W Armitage Ave,32,22,Logan Square,1,41.91775,-87.685217,1,41.91775,-87.685217,"(41.917750, -87.685217)"
1812,320,2300 W Belmont Ave,1,5,North Center,1,41.93956,-87.685766,0,41.93956,-87.685766,"(41.939560, -87.685766)"
1813,5476,2300 W Lawrence Ave,47,4,Lincoln Square,1,41.968739,-87.686619,1,41.968739,-87.686619,"(41.968739, -87.686619)"
1814,3904,2301 N Stockton Dr,43,7,Lincoln Park,1,41.923826,-87.635561,1,41.923826,-87.635561,"(41.923826, -87.635561)"
1815,379,2301 S Lake Shore Dr,2,33,Near South Side,13,41.851357,-87.612402,0,41.851357,-87.612402,"(41.851357, -87.612402)"
1816,380,2301 S Lake Shore Dr,2,33,Near South Side,2,41.851357,-87.612402,0,41.851357,-87.612402,"(41.851357, -87.612402)"
1817,3188,2301 S Lake Shore Dr,2,33,Near South Side,5,41.851357,-87.612402,1,41.851357,-87.612402,"(41.851357, -87.612402)"
1818,1052,2301 S Wentworth Ave,25,34,Armour Square,1,41.850866,-87.63185,0,41.850866,-87.63185,"(41.850866, -87.631850)"
1819,1351,2301 W 21st Pl,25,31,Lower West Side,1,41.852852,-87.683471,1,41.852852,-87.683471,"(41.852852, -87.683471)"
1820,1569,2301 W 95th St,19,72,Beverly,1,41.72082,-87.679788,1,41.72082,-87.679788,"(41.720820, -87.679788)"
1821,5045,2301 W Chicago Ave,1,24,West Town,1,41.895674,-87.684618,1,41.895674,-87.684618,"(41.895674, -87.684618)"
1822,6306,2302 N Milwaukee Ave,35,22,Logan Square,1,41.922923,-87.697592,1,41.922923,-87.697592,"(41.922923, -87.697592)"
1823,7228,2302 S Pulaski Rd,22,29,North Lawndale,1,41.849437,-87.724879,0,41.849437,-87.724879,"(41.849437, -87.724879)"
1824,5333,2306 W Foster Ave,40,4,Lincoln Square,2,41.97605,-87.686992,1,41.97605,-87.686992,"(41.976050, -87.686992)"
1825,6200,2306 W Maypole Ave,2,28,Near West Side,2,41.883974,-87.685615,1,41.883974,-87.685615,"(41.883974, -87.685615)"
1826,3795,2308 N Sayre Ave,36,25,Austin,1,41.921425,-87.800825,1,41.921425,-87.800825,"(41.921425, -87.800825)"
1827,3660,231 N Pine Ave,28,25,Austin,2,41.884791,-87.763149,1,41.884791,-87.763149,"(41.884791, -87.763149)"
1828,187,231 S LaSalle St,42,32,Loop,6,41.878719,-87.632203,0,41.878719,-87.632203,"(41.878719, -87.632203)"
1829,4691,231 S LaSalle St,42,32,Loop,3,41.878719,-87.632203,1,41.878719,-87.632203,"(41.878719, -87.632203)"
1830,6399,231 S LaSalle St,42,32,Loop,1,41.878719,-87.632203,1,41.878719,-87.632203,"(41.878719, -87.632203)"
1831,5054,2310 W Touhy Ave,49,2,West Ridge,1,42.012387,-87.687952,1,42.012387,-87.687952,"(42.012387, -87.687952)"
1832,1359,2315 W 24th Pl,25,31,Lower West Side,1,41.847384,-87.683601,1,41.847384,-87.683601,"(41.847384, -87.683601)"
1833,6811,2316 N California Ave,35,22,Logan Square,1,41.923387,-87.697575,0,41.923387,-87.697575,"(41.923387, -87.697575)"
1834,928,2316 S Damen Ave,25,31,Lower West Side,1,41.849888,-87.67595,0,41.849888,-87.67595,"(41.849888, -87.675950)"
1835,6060,2318 W Irving Park Rd,47,5,North Center,2,41.954171,-87.686514,1,41.954171,-87.686514,"(41.954171, -87.686514)"
1836,2127,2319 W Belmont Ave,1,5,North Center,2,41.939341,-87.686221,1,41.939341,-87.686221,"(41.939341, -87.686221)"
1837,7054,232 E Ohio St,42,8,Near North Side,1,41.892715,-87.62181,0,41.892715,-87.62181,"(41.892715, -87.621810)"
1838,5317,2320 E 93rd St,7,48,Calumet Heights,2,41.726357,-87.567384,1,41.726357,-87.567384,"(41.726357, -87.567384)"
1839,3802,2323 N Seminary Ave,32,7,Lincoln Park,20,41.923925,-87.655787,1,41.923925,-87.655787,"(41.923925, -87.655787)"
1840,7424,2323 W 111th St,19,75,Morgan Park,1,41.691685,-87.679611,0,41.691685,-87.679611,"(41.691685, -87.679611)"
1841,2649,2324 W Flournoy St,2,28,Near West Side,2,41.873174,-87.684709,1,41.873174,-87.684709,"(41.873174, -87.684709)"
1842,2259,2325 S California Ave,12,30,South Lawndale,1,41.849387,-87.695198,1,41.849387,-87.695198,"(41.849387, -87.695198)"
1843,762,2325 W North Ave,1,24,West Town,1,41.910198,-87.685715,0,41.910198,-87.685715,"(41.910198, -87.685715)"
1844,905,233 N Stetson Ave,42,32,Loop,1,41.886125,-87.622126,0,41.886125,-87.622126,"(41.886125, -87.622126)"
1845,22,233 S Franklin St,2,32,Loop,1,41.878962,-87.635036,0,41.878962,-87.635036,"(41.878962, -87.635036)"
1846,6403,233 S Franklin St,2,32,Loop,2,41.878962,-87.635036,1,41.878962,-87.635036,"(41.878962, -87.635036)"
1847,4003,233 S Wacker Dr,2,32,Loop,3,41.878951,-87.636472,1,41.878951,-87.636472,"(41.878951, -87.636472)"
1848,1153,233 W Huron St,42,8,Near North Side,1,41.894645,-87.63469,0,41.894645,-87.63469,"(41.894645, -87.634690)"
1849,3243,2331 W Lawrence Ave,47,4,Lincoln Square,2,41.968532,-87.687531,1,41.968532,-87.687531,"(41.968532, -87.687531)"
1850,4184,2333 N Western Ave,32,22,Logan Square,1,41.924245,-87.687461,1,41.924245,-87.687461,"(41.924245, -87.687461)"
1851,3917,2333 W Sunnyside Ave,47,4,Lincoln Square,8,41.963017,-87.687273,1,41.963017,-87.687273,"(41.963017, -87.687273)"
1852,5375,2333 W Sunnyside Ave,47,4,Lincoln Square,1,41.963017,-87.687273,1,41.963017,-87.687273,"(41.963017, -87.687273)"
1853,5385,2333 W Sunnyside Ave,47,4,Lincoln Square,2,41.963017,-87.687273,1,41.963017,-87.687273,"(41.963017, -87.687273)"
1854,2793,2334 W Division St,1,24,West Town,2,41.903171,-87.685499,1,41.903171,-87.685499,"(41.903171, -87.685499)"
1855,6143,2335 S Wentworth Ave,25,34,Armour Square,1,41.84992,-87.631794,1,41.84992,-87.631794,"(41.849920, -87.631794)"
1856,2320,2335 W Chicago Ave,1,24,West Town,1,41.895662,-87.685292,1,41.895662,-87.685292,"(41.895662, -87.685292)"
1857,5465,2335 W Foster Ave,47,4,Lincoln Square,2,41.975786,-87.688136,1,41.975786,-87.688136,"(41.975786, -87.688136)"
1858,5862,2345 N Damen Ave,32,22,Logan Square,1,41.924096,-87.677664,1,41.924096,-87.677664,"(41.924096, -87.677664)"
1859,2340,2345 S Christiana Ave,22,30,South Lawndale,2,41.84908,-87.70863,1,41.84908,-87.70863,"(41.849080, -87.708630)"
1860,2341,2345 S Christiana Ave,22,30,South Lawndale,3,41.84908,-87.70863,1,41.84908,-87.70863,"(41.849080, -87.708630)"
1861,3461,2345 S Millard Ave,22,30,South Lawndale,1,41.849001,-87.715955,1,41.849001,-87.715955,"(41.849001, -87.715955)"
1862,3462,2345 S Millard Ave,22,30,South Lawndale,1,41.849001,-87.715955,1,41.849001,-87.715955,"(41.849001, -87.715955)"
1863,4945,2345 S Millard Ave,22,30,South Lawndale,1,41.849001,-87.715955,1,41.849001,-87.715955,"(41.849001, -87.715955)"
1864,6151,2345 W 71st St,18,66,Chicago Lawn,1,41.764585,-87.682253,1,41.764585,-87.682253,"(41.764585, -87.682253)"
1865,4991,2346 E 79th St,7,43,South Shore,1,41.751847,-87.56726,1,41.751847,-87.56726,"(41.751847, -87.567260)"
1866,5821,2347 N Southport Ave,32,7,Lincoln Park,1,41.924272,-87.663028,1,41.924272,-87.663028,"(41.924272, -87.663028)"
1867,5224,2348 W Irving Park Rd,47,5,North Center,1,41.954115,-87.687099,1,41.954115,-87.687099,"(41.954115, -87.687099)"
1868,336,2350 W Madison St,2,28,Near West Side,1,41.881314,-87.685215,0,41.881314,-87.685215,"(41.881314, -87.685215)"
1869,3648,2350 W Pershing Rd,11,59,McKinley Park,1,41.823154,-87.683214,1,41.823154,-87.683214,"(41.823154, -87.683214)"
1870,4751,2351 W 52nd St,16,63,Gage Park,2,41.798701,-87.682588,1,41.798701,-87.682588,"(41.798701, -87.682588)"
1871,4093,2353 S Wentworth Ave,25,34,Armour Square,2,41.849736,-87.631761,1,41.849736,-87.631761,"(41.849736, -87.631761)"
1872,5853,2355 N Elston Ave,32,22,Logan Square,1,41.924511,-87.676395,1,41.924511,-87.676395,"(41.924511, -87.676395)"
1873,2979,2355 N Harlem Ave,36,25,Austin,1,41.922424,-87.806036,1,41.922424,-87.806036,"(41.922424, -87.806036)"
1874,304,2356 W Chicago Ave,32,24,West Town,1,41.895925,-87.685734,0,41.895925,-87.685734,"(41.895925, -87.685734)"
1875,1460,2357 W 63rd St,15,66,Chicago Lawn,2,41.779047,-87.682802,1,41.779047,-87.682802,"(41.779047, -87.682802)"
1876,1494,2359 E 71st St,5,43,South Shore,1,41.765918,-87.567287,1,41.765918,-87.567287,"(41.765918, -87.567287)"
1877,2295,2359 N Central Park Ave,26,22,Logan Square,1,41.924104,-87.716753,1,41.924104,-87.716753,"(41.924104, -87.716753)"
1878,4281,2367 W Logan Blvd,1,22,Logan Square,2,41.929023,-87.687065,1,41.929023,-87.687065,"(41.929023, -87.687065)"
